unique ID;PaperID;RowID;MethodID;Description;NeedChecking;RawData
1493;34199;1119;155;Hydrological modelling - H08 (Hanasaki N. et al. 2008);Y;"Computable General Equilibrium Models - CHINAGRO (Fischer et al 2007); Hydrological modelling - H08 (Hanasaki N. et al. 2008)"
1494;5307;1120;69;;N;69
1495;10000;1121;69;;N;69
1496;13157;1122;25;;N;25
1497;21036;1123;69;;N;69
1498;46418;1124;69;;N;69
1499;18789;1125;69;SCORE (Rosén et al 2015, linked to 69);Y;SCORE (Rosén et al 2015, linked to 69)
1500;16413;1126;56;Integrated Model including InVEST model;Y;Integrated Model including InVEST model
1501;25577;1127;69;Multicriteria decision analysis (linked to 69);Y;Multicriteria decision analysis (linked to 69)
1502;47452;1128;130;Spatial Multicriteria Evaluation - SMCE;Y;Spatial Multicriteria Evaluation - SMCE
1503;9210;1129;14;;N;14
1504;66969;1130;22;;N;22
1505;31314;1131;56;Integrated Modelling, linked to 56;Y;Integrated Modelling, linked to 56
1506;67308;1132;19;attribute-based contingent valuation approach (linked to 19);Y;"attribute-based contingent valuation approach (linked to 19); 22"
1507;67308;1132;22;;N;"attribute-based contingent valuation approach (linked to 19); 22"
1508;14224;1133;22;;N;22
1509;28178;1134;69;;N;69
1510;23965;1135;137;Catchment MSE approach (Pantus et al. 2011, linked to 56);Y;Catchment MSE approach (Pantus et al. 2011, linked to 56)
1511;32648;1136;56;Integrated Model;Y;Integrated Model
1512;34793;1137;69;Multicriteria decision analysis (MCA);Y;Multicriteria decision analysis (MCA)
1513;66152;1138;56;Integrated model;Y;Integrated model
1514;67460;1139;56;Integrated Model;Y;Integrated Model
1515;17766;1140;69;;N;69
1516;37296;1141;67;;N;67
1517;38483;1142;69;;N;69
1518;47098;1143;67;;N;67
1519;65488;1144;69;;N;69
1520;64326;1145;100;interviews (linked to 100);Y;interviews (linked to 100)
1521;48149;1146;69;;N;69
